0.1050E+02 , 0.2200E+00 , 0.1029E-01 , -.1990E-18
0.1050E+02 , 0.2200E+00 , 0.2057E-01 , 0.3520E-16
0.1050E+02 , 0.2200E+00 , 0.3011E-01 , -.8902E-15
0.1050E+02 , 0.2200E+00 , 0.4039E-01 , 0.6444E-15
0.1050E+02 , 0.2200E+00 , 0.5065E-01 , -.1884E-13
0.1050E+02 , 0.2200E+00 , 0.6018E-01 , 0.1399E-12
0.1050E+02 , 0.2200E+00 , 0.7044E-01 , 0.1911E-12
0.1050E+02 , 0.2200E+00 , 0.8068E-01 , 0.2928E-11
0.1050E+02 , 0.2200E+00 , 0.9018E-01 , -.2102E-10
0.1050E+02 , 0.2200E+00 , 0.1004E+00 , -.4124E-10
0.1050E+02 , 0.2200E+00 , 0.1106E+00 , -.6419E-10
0.1050E+02 , 0.2200E+00 , 0.1201E+00 , 0.4312E-08
0.1050E+02 , 0.2200E+00 , 0.1303E+00 , -.2567E-07
0.1050E+02 , 0.2200E+00 , 0.1405E+00 , -.3120E-07
0.1050E+02 , 0.2200E+00 , 0.1507E+00 , -.1235E-05
0.1050E+02 , 0.2200E+00 , 0.1601E+00 , 0.1317E-05
0.1050E+02 , 0.2200E+00 , 0.1702E+00 , -.4742E-06
0.1050E+02 , 0.2200E+00 , 0.1804E+00 , -.3552E-06
0.1050E+02 , 0.2200E+00 , 0.1905E+00 , -.2304E-06
0.1050E+02 , 0.2200E+00 , 0.2006E+00 , 0.2332E-06
0.1050E+02 , 0.2200E+00 , 0.2107E+00 , -.3473E-06
0.1050E+02 , 0.2200E+00 , 0.2201E+00 , -.1776E-06
0.1050E+02 , 0.2200E+00 , 0.2302E+00 , -.3783E-06
0.1050E+02 , 0.2200E+00 , 0.2402E+00 , -.1083E-06
0.1050E+02 , 0.2200E+00 , 0.2503E+00 , -.1462E-06
0.1050E+02 , 0.2200E+00 , 0.2603E+00 , -.2236E-06
0.1050E+02 , 0.2200E+00 , 0.2703E+00 , -.5434E-07
