0.1730E+02 , 0.2200E+00 , 0.1029E-01 , 0.0000E+00
0.1730E+02 , 0.2200E+00 , 0.2058E-01 , 0.2342E-24
0.1730E+02 , 0.2200E+00 , 0.3086E-01 , -.1983E-20
0.1730E+02 , 0.2200E+00 , 0.4113E-01 , -.6470E-20
0.1730E+02 , 0.2200E+00 , 0.5140E-01 , -.4300E-20
0.1730E+02 , 0.2200E+00 , 0.6019E-01 , 0.7617E-20
0.1730E+02 , 0.2200E+00 , 0.7045E-01 , 0.1932E-19
0.1730E+02 , 0.2200E+00 , 0.8069E-01 , 0.2497E-19
0.1730E+02 , 0.2200E+00 , 0.9092E-01 , 0.2143E-19
0.1730E+02 , 0.2200E+00 , 0.1011E+00 , 0.2083E-19
0.1730E+02 , 0.2200E+00 , 0.1114E+00 , 0.7326E-20
0.1730E+02 , 0.2200E+00 , 0.1201E+00 , -.2300E-20
0.1730E+02 , 0.2200E+00 , 0.1303E+00 , 0.1984E-20
0.1730E+02 , 0.2200E+00 , 0.1405E+00 , -.2947E-21
0.1730E+02 , 0.2200E+00 , 0.1507E+00 , 0.6258E-20
0.1730E+02 , 0.2200E+00 , 0.1608E+00 , 0.7682E-21
0.1730E+02 , 0.2200E+00 , 0.1710E+00 , -.7041E-20
0.1730E+02 , 0.2200E+00 , 0.1812E+00 , 0.2228E-20
0.1730E+02 , 0.2200E+00 , 0.1913E+00 , 0.1932E-19
0.1730E+02 , 0.2200E+00 , 0.2000E+00 , 0.1062E-19
0.1730E+02 , 0.2200E+00 , 0.2101E+00 , -.9495E-20
0.1730E+02 , 0.2200E+00 , 0.2203E+00 , 0.9024E-20
0.1730E+02 , 0.2200E+00 , 0.2304E+00 , 0.2287E-19
0.1730E+02 , 0.2200E+00 , 0.2405E+00 , -.8135E-20
0.1730E+02 , 0.2200E+00 , 0.2506E+00 , -.1130E-19
0.1730E+02 , 0.2200E+00 , 0.2607E+00 , 0.1280E-19
0.1730E+02 , 0.2200E+00 , 0.2708E+00 , 0.2298E-19
0.1730E+02 , 0.2200E+00 , 0.2809E+00 , 0.4592E-20
0.1730E+02 , 0.2200E+00 , 0.2910E+00 , -.2316E-19
0.1730E+02 , 0.2200E+00 , 0.3011E+00 , -.1346E-19
0.1730E+02 , 0.2200E+00 , 0.3112E+00 , 0.4473E-19
0.1730E+02 , 0.2200E+00 , 0.3213E+00 , 0.7480E-20
0.1730E+02 , 0.2200E+00 , 0.3314E+00 , -.6304E-19
0.1730E+02 , 0.2200E+00 , 0.3414E+00 , -.8729E-19
0.1730E+02 , 0.2200E+00 , 0.3501E+00 , -.1947E-19
0.1730E+02 , 0.2200E+00 , 0.3601E+00 , 0.2228E-19
0.1730E+02 , 0.2200E+00 , 0.3702E+00 , -.1116E-18
0.1730E+02 , 0.2200E+00 , 0.3802E+00 , -.2246E-18
0.1730E+02 , 0.2200E+00 , 0.3903E+00 , -.1778E-18
0.1730E+02 , 0.2200E+00 , 0.4003E+00 , -.1835E-18
0.1730E+02 , 0.2200E+00 , 0.4104E+00 , 0.8175E-18
0.1730E+02 , 0.2200E+00 , 0.4204E+00 , 0.3201E-17
0.1730E+02 , 0.2200E+00 , 0.4305E+00 , -.5921E-18
0.1730E+02 , 0.2200E+00 , 0.4405E+00 , -.8317E-18
0.1730E+02 , 0.2200E+00 , 0.4506E+00 , 0.7607E-17
0.1730E+02 , 0.2200E+00 , 0.4606E+00 , 0.1296E-16
0.1730E+02 , 0.2200E+00 , 0.4707E+00 , 0.1120E-16
0.1730E+02 , 0.2200E+00 , 0.4807E+00 , 0.1195E-16
0.1730E+02 , 0.2200E+00 , 0.4907E+00 , 0.1499E-16
0.1730E+02 , 0.2200E+00 , 0.5008E+00 , -.3414E-17
0.1730E+02 , 0.2200E+00 , 0.5108E+00 , -.6597E-17
0.1730E+02 , 0.2200E+00 , 0.5209E+00 , 0.1990E-17
0.1730E+02 , 0.2200E+00 , 0.5309E+00 , 0.2486E-17
0.1730E+02 , 0.2200E+00 , 0.5409E+00 , 0.5615E-17
0.1730E+02 , 0.2200E+00 , 0.5510E+00 , -.1309E-18
0.1730E+02 , 0.2200E+00 , 0.5610E+00 , 0.9969E-17
0.1730E+02 , 0.2200E+00 , 0.5710E+00 , 0.5412E-17
0.1730E+02 , 0.2200E+00 , 0.5811E+00 , 0.9520E-18
0.1730E+02 , 0.2200E+00 , 0.5911E+00 , -.1157E-17
0.1730E+02 , 0.2200E+00 , 0.6011E+00 , 0.1676E-17
0.1730E+02 , 0.2200E+00 , 0.6112E+00 , 0.8003E-17
0.1730E+02 , 0.2200E+00 , 0.6212E+00 , -.2574E-17
0.1730E+02 , 0.2200E+00 , 0.6312E+00 , -.1800E-16
0.1730E+02 , 0.2200E+00 , 0.6413E+00 , 0.1980E-16
0.1730E+02 , 0.2200E+00 , 0.6513E+00 , 0.1574E-16
0.1730E+02 , 0.2200E+00 , 0.6613E+00 , -.3083E-16
0.1730E+02 , 0.2200E+00 , 0.6714E+00 , -.1152E-16
0.1730E+02 , 0.2200E+00 , 0.6814E+00 , 0.3471E-16
0.1730E+02 , 0.2200E+00 , 0.6914E+00 , 0.6277E-17
0.1730E+02 , 0.2200E+00 , 0.7000E+00 , -.2775E-16
0.1730E+02 , 0.2200E+00 , 0.7100E+00 , -.7871E-17
0.1730E+02 , 0.2200E+00 , 0.7201E+00 , 0.2232E-16
0.1730E+02 , 0.2200E+00 , 0.7301E+00 , -.3096E-16
0.1730E+02 , 0.2200E+00 , 0.7401E+00 , -.1183E-16
0.1730E+02 , 0.2200E+00 , 0.7502E+00 , 0.2136E-16
0.1730E+02 , 0.2200E+00 , 0.7602E+00 , -.3601E-16
0.1730E+02 , 0.2200E+00 , 0.7702E+00 , 0.4171E-16
0.1730E+02 , 0.2200E+00 , 0.7803E+00 , 0.7896E-16
0.1730E+02 , 0.2200E+00 , 0.7903E+00 , 0.2819E-16
0.1730E+02 , 0.2200E+00 , 0.8003E+00 , 0.4460E-16
0.1730E+02 , 0.2200E+00 , 0.8104E+00 , 0.1061E-15
0.1730E+02 , 0.2200E+00 , 0.8204E+00 , 0.1672E-15
0.1730E+02 , 0.2200E+00 , 0.8304E+00 , 0.2062E-15
0.1730E+02 , 0.2200E+00 , 0.8405E+00 , 0.2108E-15
0.1730E+02 , 0.2200E+00 , 0.8505E+00 , 0.3246E-15
0.1730E+02 , 0.2200E+00 , 0.8605E+00 , 0.4805E-15
0.1730E+02 , 0.2200E+00 , 0.8706E+00 , 0.5699E-15
0.1730E+02 , 0.2200E+00 , 0.8806E+00 , 0.6911E-15
0.1730E+02 , 0.2200E+00 , 0.8906E+00 , 0.9475E-15
0.1730E+02 , 0.2200E+00 , 0.9007E+00 , 0.1402E-14
0.1730E+02 , 0.2200E+00 , 0.9107E+00 , 0.1752E-14
0.1730E+02 , 0.2200E+00 , 0.9208E+00 , 0.2046E-14
0.1730E+02 , 0.2200E+00 , 0.9308E+00 , 0.2161E-14
0.1730E+02 , 0.2200E+00 , 0.9408E+00 , 0.2642E-14
0.1730E+02 , 0.2200E+00 , 0.9509E+00 , 0.3418E-14
0.1730E+02 , 0.2200E+00 , 0.9609E+00 , 0.4109E-14
0.1730E+02 , 0.2200E+00 , 0.9709E+00 , 0.6720E-14
0.1730E+02 , 0.2200E+00 , 0.9810E+00 , 0.6581E-14
0.1730E+02 , 0.2200E+00 , 0.9910E+00 , 0.5367E-14
0.1730E+02 , 0.2200E+00 , 0.1001E+01 , 0.1242E-13
0.1730E+02 , 0.2200E+00 , 0.1011E+01 , 0.1524E-13
0.1730E+02 , 0.2200E+00 , 0.1021E+01 , 0.9962E-14
0.1730E+02 , 0.2200E+00 , 0.1031E+01 , 0.1758E-13
0.1730E+02 , 0.2200E+00 , 0.1041E+01 , 0.3118E-13
0.1730E+02 , 0.2200E+00 , 0.1051E+01 , 0.2598E-13
0.1730E+02 , 0.2200E+00 , 0.1061E+01 , 0.3162E-13
0.1730E+02 , 0.2200E+00 , 0.1071E+01 , 0.5598E-13
0.1730E+02 , 0.2200E+00 , 0.1081E+01 , 0.4399E-13
0.1730E+02 , 0.2200E+00 , 0.1091E+01 , 0.3726E-13
0.1730E+02 , 0.2200E+00 , 0.1100E+01 , 0.5836E-13
0.1730E+02 , 0.2200E+00 , 0.1110E+01 , 0.7304E-13
0.1730E+02 , 0.2200E+00 , 0.1120E+01 , 0.3664E-13
0.1730E+02 , 0.2200E+00 , 0.1130E+01 , 0.8122E-14
0.1730E+02 , 0.2200E+00 , 0.1140E+01 , 0.1608E-12
0.1730E+02 , 0.2200E+00 , 0.1150E+01 , 0.1580E-12
0.1730E+02 , 0.2200E+00 , 0.1160E+01 , -.2334E-13
0.1730E+02 , 0.2200E+00 , 0.1170E+01 , 0.1667E-12
0.1730E+02 , 0.2200E+00 , 0.1180E+01 , 0.3565E-12
0.1730E+02 , 0.2200E+00 , 0.1190E+01 , 0.2029E-13
0.1730E+02 , 0.2200E+00 , 0.1200E+01 , 0.1516E-12
0.1730E+02 , 0.2200E+00 , 0.1211E+01 , 0.2383E-12
0.1730E+02 , 0.2200E+00 , 0.1221E+01 , 0.2772E-12
0.1730E+02 , 0.2200E+00 , 0.1231E+01 , 0.2615E-12
0.1730E+02 , 0.2200E+00 , 0.1241E+01 , 0.2500E-12
0.1730E+02 , 0.2200E+00 , 0.1251E+01 , 0.6272E-12
0.1730E+02 , 0.2200E+00 , 0.1261E+01 , 0.4097E-12
0.1730E+02 , 0.2200E+00 , 0.1271E+01 , 0.6916E-12
0.1730E+02 , 0.2200E+00 , 0.1281E+01 , 0.1244E-11
0.1730E+02 , 0.2200E+00 , 0.1291E+01 , 0.8341E-12
0.1730E+02 , 0.2200E+00 , 0.1301E+01 , 0.1425E-11
0.1730E+02 , 0.2200E+00 , 0.1311E+01 , 0.1224E-11
0.1730E+02 , 0.2200E+00 , 0.1321E+01 , 0.1601E-11
0.1730E+02 , 0.2200E+00 , 0.1331E+01 , 0.1862E-11
0.1730E+02 , 0.2200E+00 , 0.1341E+01 , 0.1816E-11
0.1730E+02 , 0.2200E+00 , 0.1351E+01 , 0.2075E-11
0.1730E+02 , 0.2200E+00 , 0.1361E+01 , 0.1991E-11
0.1730E+02 , 0.2200E+00 , 0.1371E+01 , 0.2099E-11
0.1730E+02 , 0.2200E+00 , 0.1381E+01 , 0.2640E-11
0.1730E+02 , 0.2200E+00 , 0.1390E+01 , 0.2437E-11
0.1730E+02 , 0.2200E+00 , 0.1400E+01 , 0.2705E-11
0.1730E+02 , 0.2200E+00 , 0.1410E+01 , 0.3487E-11
0.1730E+02 , 0.2200E+00 , 0.1420E+01 , 0.3493E-11
0.1730E+02 , 0.2200E+00 , 0.1430E+01 , 0.2189E-11
0.1730E+02 , 0.2200E+00 , 0.1440E+01 , 0.3908E-11
0.1730E+02 , 0.2200E+00 , 0.1450E+01 , 0.4681E-11
0.1730E+02 , 0.2200E+00 , 0.1460E+01 , 0.2748E-11
0.1730E+02 , 0.2200E+00 , 0.1470E+01 , 0.3673E-11
0.1730E+02 , 0.2200E+00 , 0.1481E+01 , 0.5139E-11
0.1730E+02 , 0.2200E+00 , 0.1491E+01 , 0.3774E-11
0.1730E+02 , 0.2200E+00 , 0.1501E+01 , 0.1424E-11
0.1730E+02 , 0.2200E+00 , 0.1511E+01 , 0.5054E-11
0.1730E+02 , 0.2200E+00 , 0.1521E+01 , 0.4302E-11
0.1730E+02 , 0.2200E+00 , 0.1531E+01 , 0.2257E-11
0.1730E+02 , 0.2200E+00 , 0.1541E+01 , 0.2538E-11
0.1730E+02 , 0.2200E+00 , 0.1551E+01 , 0.4221E-11
0.1730E+02 , 0.2200E+00 , 0.1561E+01 , 0.3175E-11
0.1730E+02 , 0.2200E+00 , 0.1571E+01 , 0.3436E-11
0.1730E+02 , 0.2200E+00 , 0.1581E+01 , 0.4041E-11
0.1730E+02 , 0.2200E+00 , 0.1591E+01 , 0.4528E-11
0.1730E+02 , 0.2200E+00 , 0.1601E+01 , 0.4487E-11
0.1730E+02 , 0.2200E+00 , 0.1611E+01 , 0.3708E-11
0.1730E+02 , 0.2200E+00 , 0.1621E+01 , 0.3672E-11
0.1730E+02 , 0.2200E+00 , 0.1630E+01 , 0.5223E-11
0.1730E+02 , 0.2200E+00 , 0.1640E+01 , 0.3524E-11
0.1730E+02 , 0.2200E+00 , 0.1650E+01 , 0.3440E-11
0.1730E+02 , 0.2200E+00 , 0.1660E+01 , 0.5342E-11
0.1730E+02 , 0.2200E+00 , 0.1670E+01 , 0.4744E-11
0.1730E+02 , 0.2200E+00 , 0.1680E+01 , 0.4192E-11
0.1730E+02 , 0.2200E+00 , 0.1690E+01 , 0.5832E-11
0.1730E+02 , 0.2200E+00 , 0.1700E+01 , 0.4654E-11
0.1730E+02 , 0.2200E+00 , 0.1711E+01 , 0.3650E-11
0.1730E+02 , 0.2200E+00 , 0.1721E+01 , 0.5119E-11
0.1730E+02 , 0.2200E+00 , 0.1731E+01 , 0.4301E-11
0.1730E+02 , 0.2200E+00 , 0.1741E+01 , 0.3855E-11
0.1730E+02 , 0.2200E+00 , 0.1751E+01 , 0.4073E-11
0.1730E+02 , 0.2200E+00 , 0.1761E+01 , 0.4314E-11
